ID,country,owner_age,attitude_stable_business_environment,attitude_worried_shutdown,compliance_income_tax,perception_insurance_doesnt_cover_losses,perception_cannot_afford_insurance,business_age_years,motor_vehicle_insurance,has_mobile_money,current_problem_cash_flow,has_cellphone,owner_sex,offers_credit_to_customers,attitude_satisfied_with_achievement,has_credit_card,keeps_financial_records,perception_insurance_companies_dont_insure_businesses_like_yours,perception_insurance_important,has_insurance,covid_essential_service,attitude_more_successful_next_year,problem_sourcing_money,marketing_word_of_mouth,has_loan_account,has_internet_banking,has_debit_card,future_risk_theft_stock,business_age_months,medical_insurance,funeral_insurance,motivation_make_more_money,uses_friends_family_savings,uses_informal_lender,Target,total_age_in_months,stability_index,profit_ratio,country_x_cashflow,country_x_insurance,log_turnover,log_expenses,log_income,income_stability,maturity
ID_ES2QKB,zimbabwe,1.299049272724929,yes,yes,no,no,yes,3.0469530129271547,0,have now,yes,no,female,"yes, sometimes",no,never had,"yes, sometimes",no,yes,no,no,yes,yes,yes,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,36.563436155125856,-0.11633268815540135,-0.09216380939285482,zimbabwe_yes,zimbabwe_no,-0.16409271311392612,-0.07593183843986262,-0.10735227589900535,-0.11617354689264335,43.74101856598494
ID_5L9JPA,malawi,-1.179671689564695,no,no,no,yes,yes,-0.786712151323165,0,have now,no,yes,male,no,yes,never had,no,yes,yes,no,no,yes,no,no,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,-9.440545815877979,-0.08347028034278992,-0.09143802563356866,malawi_no,malawi_no,-0.16143838261106958,-0.07394226629576116,-0.07728478110920149,-0.08345568348105221,-11.258022809669562
ID_ZBO70B,lesotho,0.022132413363607568,yes,yes,no,yes,yes,-0.786712151323165,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,don't know,yes,yes,yes,never had,never had,never had,yes,0.0,0,0,yes,used to have but don't have now,have now,Low,-9.440545815877979,-0.11588592812222098,-0.09206213132812147,lesotho_yes,lesotho_no,-0.16407376727048856,-0.0760059947457139,-0.1069335082035233,-0.11572965581534791,-11.293515439816023
ID_LJQ54B,malawi,-0.7289951509665815,yes,no,no,no,yes,-0.6545168008317747,0,never had,no,yes,male,no,no,never had,yes,no,yes,no,no,yes,yes,yes,never had,never had,never had,no,0.0,0,0,no,used to have but don't have now,never had,Low,-7.8542016099812955,0.12806752043777683,-0.0635665677513168,malawi_no,malawi_no,-0.08606879008941051,-0.024440843300025678,0.12516097596374234,0.128296654389596,-8.59386518898909
ID_YTUAGD,eswatini,-0.5036568816675248,yes,yes,no,no,yes,-0.786712151323165,0,have now,yes,yes,female,"yes, sometimes",yes,never had,"yes, sometimes",no,yes,no,no,yes,yes,yes,never had,never had,never had,no,2.0,0,0,yes,never had,never had,Low,-7.440545815877979,-0.11607586496449225,-0.09213011647018751,eswatini_yes,eswatini_no,-0.16413601924684873,-0.0760059947457139,-0.10710797343191665,-0.11591847222259867,-8.901622736720524
ID_9XX0BJ,malawi,0.17235792622964538,yes,no,refused,no,yes,0.27085065260795776,0,never had,no,yes,male,no,yes,never had,no,don?t know / doesn?t apply,don?t know / doesn?t apply,no,no,don't know,yes,no,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,3.2502078312954934,0.12511365993874082,-0.17567287909012622,malawi_no,malawi_no,-0.16143838261106958,0.00040226413156513124,0.12516097596374234,0.12511064843739914,3.875932029199979
ID_9W8AX6,zimbabwe,1.5995002984570046,no,no,no,no,yes,0.1386553021165674,0,have now,yes,no,female,"yes, sometimes",no,never had,no,no,yes,no,no,yes,yes,yes,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Medium,1.6638636253988088,-0.11630419012401642,-0.0920031731762184,zimbabwe_yes,zimbabwe_no,-0.16394562159738182,-0.07593183843986262,-0.10732609777972317,-0.11614521768450574,1.990138044104044
ID_VRKTGU,lesotho,0.9985982469928534,yes,no,no,no,yes,2.2537809099788126,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,no,yes,yes,yes,never had,never had,never had,no,0.0,0,0,no,never had,used to have but don't have now,Low,27.04537091974575,-0.11425522439346147,-0.09105339159952047,lesotho_yes,lesotho_no,-0.16143838261106958,-0.0742947387361962,-0.105625988303694,-0.11410326020993969,32.25209735208036
ID_ER7U8H,eswatini,-0.35343136880148696,no,yes,no,no,yes,-0.6545168008317747,0,have now,yes,yes,male,"yes, sometimes",no,never had,no,yes,yes,no,no,yes,yes,yes,never had,never had,never had,no,1.0,0,0,yes,never had,never had,Low,-6.8542016099812955,-0.11540260420775462,-0.09184375106529792,eswatini_yes,eswatini_no,-0.1638031515478521,-0.07593536956782755,-0.10649747825284919,-0.11524894985217839,-8.196875679056728
ID_ZZ1JPA,lesotho,0.6230344648277588,yes,no,no,yes,yes,-0.5223214503403844,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,don't know,yes,yes,yes,never had,never had,never had,no,0.0,0,0,yes,have now,used to have but don't have now,Medium,-6.267857404084612,-0.11612009364295905,-0.09201716575438129,lesotho_yes,lesotho_no,-0.16400610647393832,-0.0759795097194817,-0.10715159449538553,-0.11596235756942573,-7.4974918508650745
ID_PGFHTN,malawi,0.022132413363607568,yes,yes,yes,no,yes,0.006459951625177069,0,never had,no,yes,female,"yes, sometimes",no,never had,yes,don?t know / doesn?t apply,don?t know / doesn?t apply,no,no,no,no,no,never had,never had,never had,yes,0.0,0,0,no,never had,never had,Low,0.07751941950212483,-0.0907105149642227,-0.0652474401438776,malawi_no,malawi_no,-0.11657037488279115,-0.053363264544468526,-0.08578852124397753,-0.09062454268975226,0.08774826799796301
ID_6CUHR5,malawi,-0.35343136880148696,no,no,no,no,no,-0.12573539886621327,0,have now,no,yes,male,"yes, sometimes",yes,never had,yes,no,yes,no,no,yes,no,no,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,-1.5088247863945592,-0.060650833285202745,-0.06100137407530877,malawi_no,malawi_no,-0.13086737344021562,-0.07165421873351656,-0.056336522043743655,-0.06068484737108117,-1.7360121347265667
ID_A97PNF,eswatini,-1.0294461766986571,yes,no,no,yes,yes,-0.39012609984899393,0,have now,yes,yes,male,"yes, always",no,never had,"yes, sometimes",no,yes,no,no,yes,yes,yes,have now,never had,used to have but don't have now,no,2.0,0,3,yes,have now,used to have but don't have now,High,-2.681513198187927,-0.1157801363246258,-0.09218810391237153,eswatini_yes,eswatini_no,-0.16410083287099603,-0.07591771405269027,-0.10684628700229266,-0.11562421293766142,-3.2079385931175244
ID_KRF4FX,lesotho,1.9750640806220991,yes,yes,no,yes,yes,0.27085065260795776,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,no,yes,yes,yes,never had,never had,never had,no,0.0,0,0,yes,used to have but don't have now,have now,Medium,3.2502078312954934,-0.1162787007084978,-0.09196644045682034,lesotho_yes,lesotho_no,-0.16389785872076143,-0.07591771405269027,-0.10730428320379758,-0.11611983568519131,3.887333461821622
ID_H67WPR,malawi,-0.8792206638326193,no,no,no,no,yes,-0.39012609984899393,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,no,yes,yes,yes,never had,never had,never had,no,2.0,0,0,yes,never had,never had,Low,-2.681513198187927,-0.047108110871530016,-0.08700898371303448,malawi_yes,malawi_no,-0.15069866010681607,-0.06726878731649168,-0.04397502015440336,-0.0471465086151511,-3.157316575675224
ID_6DO2GU,zimbabwe,0.09724516979662648,yes,no,yes,no,no,-0.5223214503403844,0,have now,yes,no,male,"yes, sometimes",yes,never had,"yes, always",no,no,yes,no,yes,yes,yes,never had,never had,never had,no,4.0,0,0,yes,never had,never had,Medium,-2.2678574040846122,-0.11057971414441281,-0.09127011637188773,zimbabwe_yes,zimbabwe_yes,-0.16251872600546904,-0.07517646375684117,-0.10214760365561008,-0.11045091269038915,-2.7079499858756506
ID_3UXPAE,malawi,-1.4050099588637517,yes,no,no,no,no,-0.786712151323165,0,have now,yes,yes,female,"yes, always",no,never had,no,don?t know / doesn?t apply,don?t know / doesn?t apply,no,no,yes,yes,no,never had,don't know,never had,yes,0.0,0,0,yes,never had,never had,Low,-9.440545815877979,-0.021012284517655883,-0.07786099901574194,malawi_yes,malawi_no,-0.13875275758735295,-0.06377423681358856,-0.019701202808549367,-0.021043217975007456,-10.961481617557105
ID_ZUNQ2W,lesotho,-0.7289951509665815,yes,no,no,no,no,-0.786712151323165,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,don't know,yes,no,yes,never had,never had,never had,yes,0.0,0,0,yes,never had,used to have but don't have now,Low,-9.440545815877979,-0.11205915341327008,-0.09222734536404957,lesotho_yes,lesotho_no,-0.16392491956055272,-0.07570587218140906,-0.10345058043992901,-0.11192387501593325,-11.291504838197017
ID_3DYH97,malawi,0.022132413363607568,yes,no,no,no,yes,-0.39012609984899393,0,never had,yes,no,male,"yes, sometimes",yes,never had,yes,no,yes,no,no,don't know,yes,no,never had,never had,never had,no,0.0,0,0,yes,used to have but don't have now,used to have but don't have now,Low,-4.681513198187927,0.054681802711822866,-0.016803534754818033,malawi_yes,malawi_no,0.412208690015973,0.4288726072551404,0.08278056253448898,0.05793417979613324,-3.3150293092552605
ID_NYW0YF,lesotho,0.54792170839474,yes,no,no,yes,yes,0.006459951625177069,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,no,yes,no,yes,never had,never had,never had,yes,0.0,0,0,yes,used to have but don't have now,used to have but don't have now,Medium,0.07751941950212483,-0.11598523489493734,-0.09197923441452417,lesotho_yes,lesotho_no,-0.16403317024320288,-0.07604130920521356,-0.10702073701295549,-0.11582848679186791,0.09273025764033854
ID_4JQI55,eswatini,0.7732599776937966,yes,yes,yes,yes,yes,-0.25793074935760363,0,have now,yes,yes,male,"yes, sometimes",no,never had,"yes, always",yes,yes,no,yes,yes,yes,yes,have now,have now,have now,no,8.0,0,0,yes,never had,never had,Medium,4.904831007708756,-0.11389907248864467,-0.09146880349576708,eswatini_yes,eswatini_no,-0.16278899431854288,-0.07526467903313665,-0.1051905279742668,-0.11375203865283756,5.858536228529885
ID_LID370,malawi,-1.254784445997714,yes,yes,no,no,no,-0.6545168008317747,0,have now,no,yes,female,"yes, sometimes",yes,never had,no,no,no,no,no,yes,no,no,never had,never had,never had,yes,0.0,0,0,no,never had,never had,Low,-7.8542016099812955,-0.10202676208990681,-0.09105339159952047,malawi_no,malawi_no,-0.16143838261106958,-0.0742947387361962,-0.09436519563225149,-0.10193870509434176,-9.366278454810871
ID_JJ6V0P,malawi,-0.35343136880148696,yes,yes,no,no,no,0.9318274050649095,0,never had,no,no,male,"yes, always",yes,never had,no,yes,yes,no,no,yes,no,no,never had,never had,never had,yes,0.0,0,0,yes,never had,never had,Low,11.181928860778914,-0.09173757560689769,-0.0972444614437403,malawi_no,malawi_no,-0.14271889013733327,-0.04991688823418747,-0.08707034237184927,-0.09164497431179618,13.043479824920228
ID_Z2LX6E,zimbabwe,0.9234854905598345,yes,no,no,no,yes,1.0640227555562998,0,have now,yes,yes,male,"yes, sometimes",yes,never had,"yes, always",no,yes,no,yes,yes,yes,yes,never had,never had,never had,no,2.0,0,0,yes,never had,never had,Low,14.768273066675597,-0.11386715342521815,-0.08094681815019703,zimbabwe_yes,zimbabwe_no,-0.15283739709265196,-0.07500005654662324,-0.1051905279742668,-0.11371949665375171,17.4326310155723
ID_W0HIJA,zimbabwe,-0.5787696381005437,no,no,no,yes,yes,-0.5223214503403844,0,have now,yes,yes,female,"yes, sometimes",no,never had,"yes, sometimes",yes,yes,no,no,yes,yes,yes,never had,never had,never had,yes,6.0,0,0,yes,never had,never had,Low,-0.2678574040846122,-0.11618570958135674,-0.09065403669920255,zimbabwe_yes,zimbabwe_no,-0.16251872600546904,-0.07574117604364579,-0.1072388423311298,-0.11602685259967169,-0.3198368875843801
ID_Y0TUOF,zimbabwe,-1.0294461766986571,yes,no,no,yes,yes,-0.25793074935760363,3,have now,yes,yes,female,no,yes,never had,"yes, always",yes,yes,no,yes,yes,yes,yes,never had,never had,never had,no,0.0,3,3,yes,never had,never had,High,-3.0951689922912435,-0.10108880174061963,-0.09036755847472924,zimbabwe_yes,zimbabwe_no,-0.15203483458892803,-0.06551998558041466,-0.09436519563225149,-0.10098150220030402,-3.6501133755780923
ID_1R0BUR,zimbabwe,-0.7289951509665815,yes,no,no,no,no,0.40304600309934807,0,have now,yes,yes,male,no,yes,never had,"yes, sometimes",no,yes,no,no,yes,yes,yes,never had,never had,never had,no,0.0,3,3,yes,never had,never had,Medium,4.836552037192177,-0.11547347792957444,-0.06599869447054649,zimbabwe_yes,zimbabwe_no,-0.1384889072099926,-0.07457680616638948,-0.1067154694629217,-0.11531531754769155,5.614033385837183
ID_JLKNPX,malawi,-0.6538823945335627,yes,yes,no,no,yes,-0.6545168008317747,0,never had,no,no,male,"yes, sometimes",no,never had,no,don?t know / doesn?t apply,don?t know / doesn?t apply,no,no,don't know,yes,no,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,-7.8542016099812955,-0.09912489128031866,-0.0925535210531166,malawi_no,malawi_no,-0.1618433746218529,-0.07332573831188866,-0.09178446076453106,-0.09904716744514779,-9.370804181662052
ID_60TOHX,eswatini,0.54792170839474,yes,no,yes,no,no,-0.25793074935760363,0,never had,yes,yes,male,no,no,never had,"yes, always",no,yes,no,no,yes,yes,yes,never had,never had,never had,no,9.0,0,3,yes,never had,never had,Medium,5.904831007708756,-0.10426994167592378,-0.091278527347564,eswatini_yes,eswatini_no,-0.16076376019896818,-0.07341379046972996,-0.09652090736881168,-0.10416829689030517,7.0359580862579145
ID_QLB2WC,zimbabwe,-1.5552354717297896,no,yes,no,yes,yes,-0.6545168008317747,0,have now,yes,yes,female,"yes, sometimes",yes,have now,no,yes,no,no,no,yes,yes,yes,never had,never had,never had,no,8.0,3,3,yes,never had,never had,High,0.14579839001870454,-0.11632105255506235,-0.09198107148218546,zimbabwe_yes,zimbabwe_no,-0.1639465687596462,-0.07595302539468755,-0.10733918675370252,-0.11616204554919973,0.17438884235233706
ID_7TT4LH,malawi,-1.5552354717297896,yes,yes,no,no,yes,-0.786712151323165,0,never had,no,no,male,"yes, sometimes",no,never had,no,don?t know / doesn?t apply,don?t know / doesn?t apply,no,no,don't know,yes,no,never had,never had,never had,no,0.0,0,0,no,never had,never had,Low,-9.440545815877979,-0.0974171449625417,-0.09165516616731599,malawi_no,malawi_no,-0.16251872600546904,-0.0748236804504205,-0.09006766354835123,-0.09735189027773702,-11.272545558958527
ID_Q37MB2,zimbabwe,-1.4050099588637517,yes,yes,no,yes,yes,-0.9189075018145554,0,have now,yes,yes,female,"yes, sometimes",yes,never had,"yes, sometimes",yes,no,no,no,yes,yes,yes,never had,never had,never had,no,8.0,0,0,yes,never had,never had,Low,-3.0268900217746655,-0.11634836596411863,-0.09204304709120284,zimbabwe_yes,zimbabwe_no,-0.16402450975734764,-0.075974212798409,-0.10736187471444895,-0.11618926246592537,-3.6207879980979736
ID_PKISB8,lesotho,0.7732599776937966,yes,no,no,yes,yes,-0.5223214503403844,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,no,yes,no,yes,never had,never had,never had,yes,0.0,0,0,no,used to have but don't have now,used to have but don't have now,Low,-6.267857404084612,-0.11631918320941848,-0.09208254625351336,lesotho_yes,lesotho_no,-0.16412830520464308,-0.0760418389315998,-0.10732740666941167,-0.11616046179548412,-7.4985879329472285
ID_ZEH3RP,lesotho,0.54792170839474,no,no,no,no,yes,1.0640227555562998,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,no,yes,yes,yes,never had,never had,never had,yes,0.0,0,0,yes,used to have but don't have now,used to have but don't have now,Medium,12.768273066675597,-0.11325355269762279,-0.092911112675843,lesotho_yes,lesotho_no,-0.15874261936416886,-0.06989773765256439,-0.1051905279742668,-0.11309565865239594,15.177605998565152
ID_ZIE5AP,lesotho,-0.052980343069411344,yes,no,no,no,yes,-0.25793074935760363,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,no,yes,no,yes,never had,never had,never had,no,0.0,0,0,yes,used to have but don't have now,used to have but don't have now,Low,-3.0951689922912435,-0.11634362264890226,-0.0920707875649456,lesotho_yes,lesotho_no,-0.1641346659018068,-0.07605896690264104,-0.10734791283153486,-0.11618480940463137,-3.702951738787673
ID_I14KMR,malawi,-1.5552354717297896,yes,no,yes,no,yes,-0.39012609984899393,0,have now,no,yes,male,"yes, sometimes",no,never had,yes,no,yes,no,no,no,yes,yes,never had,never had,have now,no,6.0,0,0,no,never had,never had,Medium,1.3184868018120728,0.11853105556337258,0.4230180995428502,malawi_no,malawi_no,0.48267559400803556,-0.06726878731649168,0.11123278853029761,0.11925492255188505,0.8892618231125528
ID_ZE5R5U,eswatini,0.3976961955287021,no,no,no,no,no,-0.786712151323165,0,have now,yes,yes,female,"yes, sometimes",no,never had,no,no,no,no,don't know,yes,yes,yes,never had,never had,have now,no,7.0,0,3,yes,never had,never had,Medium,-2.4405458158779787,-0.11582738215878005,-0.09258275751800771,eswatini_yes,eswatini_no,-0.16407376727048856,-0.07552937156324593,-0.1069335082035233,-0.11566998984526305,-2.91957079503173
ID_GBOPH2,lesotho,-0.052980343069411344,no,yes,no,no,yes,-0.25793074935760363,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,no,yes,no,yes,used to have but don't have now,used to have but don't have now,have now,no,0.0,0,0,no,have now,used to have but don't have now,Medium,-3.0951689922912435,-0.11395231075599518,-0.09202048562529094,lesotho_yes,lesotho_no,-0.16373550905828074,-0.07570587218140906,-0.1051905279742668,-0.11380633589280174,-3.701184285375751
ID_GBIAF9,eswatini,0.09724516979662648,yes,no,no,yes,no,-0.9189075018145554,0,have now,yes,yes,female,"yes, sometimes",no,never had,no,no,yes,no,no,no,yes,yes,never had,never had,never had,no,6.0,0,0,yes,never had,never had,Low,-5.0268900217746655,-0.11539677322233396,-0.09126243940028415,eswatini_yes,eswatini_no,-0.1632229277203708,-0.0758877003923294,-0.10649747825284919,-0.11524300487945287,-6.007442350302362
ID_YSY6GP,zimbabwe,-0.5036568816675248,yes,no,no,yes,yes,-0.25793074935760363,0,have now,yes,yes,female,no,yes,never had,"yes, always",yes,no,no,yes,yes,yes,yes,never had,never had,never had,no,3.0,0,0,yes,never had,never had,Low,-0.09516899229124354,-0.11571046771624253,-0.09192470102411575,zimbabwe_yes,zimbabwe_no,-0.16251872600546904,-0.07457680616638948,-0.1069335082035233,-0.11555092731201826,-0.11363715852094983
ID_KM948I,malawi,0.3225834390956832,yes,no,no,no,no,-0.5223214503403844,0,used to have but don't have now,no,yes,male,"yes, sometimes",no,have now,yes,no,yes,no,no,yes,yes,yes,never had,never had,have now,yes,0.0,0,0,yes,never had,never had,Medium,-6.267857404084612,1.7239021525502123,0.37206482640849825,malawi_no,malawi_no,0.6916998077468002,0.226381463139488,1.9134795386562147,1.5602645638150652,-3.7050647965922887
ID_6BX7M1,zimbabwe,-0.5787696381005437,no,no,no,no,yes,-0.5223214503403844,0,have now,yes,yes,female,"yes, sometimes",no,never had,"yes, sometimes",no,yes,no,no,yes,yes,yes,never had,never had,never had,yes,6.0,0,0,yes,never had,never had,Low,-0.2678574040846122,-0.11618570958135674,-0.09065403669920255,zimbabwe_yes,zimbabwe_no,-0.16251872600546904,-0.07574117604364579,-0.1072388423311298,-0.11602685259967169,-0.3198368875843801
ID_H9DJ8D,malawi,-1.4050099588637517,no,no,no,no,yes,-0.39012609984899393,0,never had,no,yes,female,no,no,never had,yes,don?t know / doesn?t apply,don?t know / doesn?t apply,no,no,yes,no,no,never had,never had,never had,no,0.0,0,0,no,never had,never had,Medium,-4.681513198187927,0.09514504883921093,0.38666965129998454,malawi_no,malawi_no,0.43029638111176327,-0.05855520219726722,0.08996987162350244,0.095565743029741,-3.2731070706820966
ID_TEK17M,eswatini,-1.254784445997714,yes,no,no,no,yes,-0.5223214503403844,0,have now,yes,yes,male,no,yes,never had,"yes, always",no,yes,no,no,yes,yes,yes,never had,never had,never had,no,2.0,0,0,yes,used to have but don't have now,never had,Low,-4.267857404084612,-0.11587508180729146,-0.0920846497683751,eswatini_yes,eswatini_no,-0.16400610647393832,-0.07591771405269027,-0.1069335082035233,-0.11571859977155817,-5.105129878501396
ID_5DNSVB,lesotho,-0.052980343069411344,yes,no,no,no,yes,1.0640227555562998,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,no,yes,yes,yes,used to have but don't have now,have now,used to have but don't have now,no,0.0,0,0,yes,used to have but don't have now,used to have but don't have now,Low,12.768273066675597,-0.11626801493036239,-0.0920576272743857,lesotho_yes,lesotho_no,-0.16408729997917398,-0.07602365181957485,-0.10728246910373733,-0.1161095403740662,15.274648975135188
ID_03IQHY,malawi,-1.5552354717297896,yes,no,no,no,yes,-0.786712151323165,0,never had,no,yes,female,no,yes,never had,no,don?t know / doesn?t apply,don?t know / doesn?t apply,no,no,yes,no,no,never had,never had,never had,yes,0.0,0,0,yes,have now,never had,Low,-9.440545815877979,-0.060760958439238115,-0.08761113031994534,malawi_no,malawi_no,-0.15739745802946206,-0.07341379046972996,-0.056336522043743655,-0.0608000868826909,-11.20403196719536
ID_P0QI2C,eswatini,0.9985982469928534,yes,no,yes,no,yes,-0.6545168008317747,0,never had,yes,yes,male,no,no,never had,"yes, always",no,yes,no,don't know,yes,yes,yes,never had,never had,never had,no,1.0,0,0,yes,never had,never had,Low,-6.8542016099812955,-0.113962964388749,-0.09155494099182433,eswatini_yes,eswatini_no,-0.16339736522600215,-0.07579413417404096,-0.1051905279742668,-0.11381720443881671,-8.19289986079581
ID_A7G8IV,zimbabwe,-0.5036568816675248,yes,yes,no,no,yes,-0.39012609984899393,0,have now,yes,yes,female,"yes, sometimes",no,never had,"yes, always",no,yes,no,no,yes,yes,yes,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,-4.681513198187927,-0.11610024678288021,-0.09136184630601006,zimbabwe_yes,zimbabwe_no,-0.163167492714407,-0.07574117604364579,-0.10716031893641959,-0.11594189436862759,-5.594325217328379
ID_1KM8B5,lesotho,0.17235792622964538,no,yes,no,no,yes,0.40304600309934807,0,have now,yes,yes,female,"yes, sometimes",yes,never had,no,no,yes,no,no,yes,yes,yes,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,4.836552037192177,-0.11589113507546253,-0.0919419692816453,lesotho_yes,lesotho_no,-0.16400610647393832,-0.07604837224676929,-0.1069335082035233,-0.11573496381358521,5.785391585568322
ID_PIG8OF,malawi,-0.4285441252345059,yes,yes,no,no,no,0.6674367040821287,0,never had,yes,yes,female,"yes, sometimes",yes,never had,yes,no,yes,no,no,yes,no,no,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,8.009240448985544,0.008396065046095807,0.3286258771203393,malawi_yes,malawi_no,0.3363972068358972,-0.06203153037514958,0.007893056622288688,0.0084150553860788,5.993158626804163
ID_SWHYHW,zimbabwe,0.54792170839474,yes,no,no,no,yes,0.5352413535907384,0,have now,yes,no,male,no,no,never had,"yes, sometimes",no,yes,no,no,yes,yes,yes,never had,never had,never had,no,0.0,2,3,yes,never had,never had,Medium,6.422896243088861,-0.11628685281096338,-0.0919140500633698,zimbabwe_yes,zimbabwe_no,-0.16380044576041766,-0.07586828026857709,-0.10731737189224774,-0.11612778741480381,7.681056765127879
ID_IZEWBO,zimbabwe,-0.12809309950243025,yes,no,no,no,yes,-0.12573539886621327,0,have now,yes,yes,male,"yes, sometimes",yes,never had,"yes, always",no,yes,no,no,yes,yes,yes,never had,never had,never had,no,0.0,3,3,yes,never had,never had,Medium,-1.5088247863945592,-0.11619165250579976,-0.09192033083797325,zimbabwe_yes,zimbabwe_no,-0.1635731857489346,-0.07563526819580364,-0.10725629281177805,-0.11603243732853455,-1.803893372004767
ID_6BPLQ9,zimbabwe,1.0737110034258723,yes,no,no,yes,yes,-0.12573539886621327,0,have now,yes,yes,female,"yes, sometimes",yes,never had,"yes, always",no,no,no,no,yes,yes,yes,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,-1.5088247863945592,-0.11603862396076522,-0.09200137692674648,zimbabwe_yes,zimbabwe_no,-0.16332975017833173,-0.0753176119344844,-0.10715159449538553,-0.11587935044329364,-1.8033685155127208
ID_6MZBXW,zimbabwe,0.472808951961721,yes,no,no,yes,no,1.7249995080132514,0,have now,yes,no,male,no,no,never had,no,yes,yes,no,yes,yes,yes,yes,never had,never had,never had,no,1.0,0,0,yes,never had,never had,Low,21.699994096159017,-0.11538532892923514,-0.09207184189431135,zimbabwe_yes,zimbabwe_no,-0.16387079861323936,-0.07579413417404096,-0.10649747825284919,-0.1152313377254675,25.95291978819605
ID_3WYBPY,zimbabwe,1.6746130548900235,yes,no,no,no,yes,-0.6545168008317747,0,have now,yes,yes,female,no,yes,never had,"yes, sometimes",don't know,yes,no,no,yes,yes,yes,never had,never had,never had,no,4.0,0,0,yes,never had,never had,Low,-3.8542016099812955,-0.11632898391018048,-0.09203041584111991,zimbabwe_yes,zimbabwe_no,-0.1639790434371015,-0.07594031316792622,-0.10734791283153486,-0.11616989071296088,-4.610173440899053
ID_1QU1RE,malawi,0.022132413363607568,yes,no,no,yes,yes,-0.25793074935760363,0,never had,no,no,female,no,no,never had,no,don?t know / doesn?t apply,don?t know / doesn?t apply,no,no,yes,yes,yes,never had,never had,never had,no,0.0,0,0,no,never had,never had,Low,-3.0951689922912435,-0.11607863968555522,-0.09223349560749672,malawi_no,malawi_no,-0.16367463472947752,-0.0754499564474293,-0.10717340574068965,-0.11591952916780722,-3.700914884113389
ID_I30PGN,zimbabwe,-0.7289951509665815,yes,yes,no,no,no,1.4606088070304708,0,have now,yes,yes,female,no,no,never had,"yes, sometimes",don't know,yes,no,no,yes,yes,yes,never had,never had,never had,no,0.0,0,0,yes,never had,never had,Low,17.52730568436565,-0.11633839410453516,-0.09194712354087778,zimbabwe_yes,zimbabwe_no,-0.1639790434371015,-0.07601658895261776,-0.10734791283153486,-0.11617948065739679,20.96515110868154
ID_ZUQED0,eswatini,0.9234854905598345,yes,yes,no,no,yes,-0.25793074935760363,0,have now,yes,yes,male,"yes, sometimes",no,never had,"yes, sometimes",no,yes,no,no,yes,yes,yes,never had,never had,never had,no,1.0,0,3,yes,never had,never had,Medium,-2.0951689922912435,-0.1132247163822189,-0.09138074867493173,eswatini_yes,eswatini_no,-0.16103355455241802,-0.07358991804837402,-0.10475525718800255,-0.1130765513338536,-2.497321559950455
ID_DU0ISB,eswatini,0.9234854905598345,yes,yes,no,no,yes,-0.786712151323165,0,have now,yes,yes,female,"yes, sometimes",no,never had,"yes, always",no,yes,no,don't know,yes,yes,yes,have now,never had,have now,no,11.0,0,0,yes,never had,never had,Medium,1.5594541841220213,-0.11454345065944047,-0.09189194415041971,eswatini_yes,eswatini_no,-0.1638031515478521,-0.07589123136444038,-0.10571310312928832,-0.11439465430608672,1.864936691651813
ID_1ZXYVG,eswatini,0.54792170839474,no,no,yes,no,yes,-0.786712151323165,0,never had,yes,yes,female,"yes, always",no,never had,"yes, always",no,yes,no,don't know,no,yes,yes,used to have but don't have now,never had,have now,no,2.0,3,0,yes,used to have but don't have now,never had,Medium,-7.440545815877979,-0.10801682344487576,-0.09510968784057826,eswatini_yes,eswatini_no,-0.09866491637851109,-0.007810386582973947,-0.10712978372580144,-0.10797309534097475,-8.2550274044393
